lat,long,tot_hh,tot_illt,tot_lit,tot_pop,tot_sc,tot_st,tot_w,w_hh_income_10l_above_perc,w_hh_income_5l_above_perc,w_hh_income_20l_above_perc,w_pop_tt,pop_age_0_18_perc,pop_age_18_60_perc,pop_age_60_above_perc,pop_ratio_fm,avail_assets_comp_intnt_perc,avail_assets_comp_no_intnt_perc,avail_assets_tele_mob_mob_only_perc,avail_assets_tv_perc,f_illt_perc,f_l6_perc,f_lit_perc,f_pop_perc,f_sc_perc,f_st_perc,f_w_perc,hh_sz_1_perc,hh_sz_2_perc,hh_sz_3_perc,hh_sz_4_perc,hh_sz_5_perc,hh_sz_6_8_perc,hh_sz_9_plus_perc,m_illt_perc,m_lit_perc,m_pop_perc,m_sc_perc,m_st_perc,m_w_perc,mrd_cpl_1_perc,mrd_cpl_2_perc,mrd_cpl_3_perc,mrd_cpl_4_perc,mrd_cpl_5_plus_perc,mrd_cpl_none_perc,tot_illt_perc,tot_lit_perc,tot_sc_perc,tot_st_perc,tot_w_perc
18.926038394774192,72.83080530673128,1447.0,1261.0,5072.0,6334.0,699.0,76.0,2403.0,85.4,89.5,4.1,5953.0,25.04,65.92,8.54,,8.362,10.228,63.234,74.637,11.036,4.468,36.865,47.9,5.399,0.584,7.831,3.939,10.366,21.977,26.745,16.171,16.655,4.147,8.873,43.211,52.084,5.62,0.616,30.107,70.56,12.163,2.488,0.415,0.138,14.167,19.908,80.076,11.036,1.2,37.938
18.926038394774192,72.83460392876307,1144.0,997.0,4010.0,5008.0,552.0,60.0,1900.0,79.2,84.05,2.72,4707.0,25.04,65.92,8.54,,8.392,10.227,63.199,74.65,11.042,4.453,36.861,47.903,5.411,0.599,7.827,3.934,10.315,22.028,26.748,16.171,16.608,4.108,8.866,43.211,52.097,5.631,0.619,30.112,70.542,12.15,2.535,0.437,0.087,14.161,19.908,80.072,11.022,1.198,37.939
18.92963165591067,72.82320977823686,904.0,788.0,3168.0,3955.0,436.0,48.0,1501.0,78.24,83.41,2.9,4407.0,25.04,65.92,8.54,,8.407,10.177,63.164,74.668,11.049,4.45,36.865,47.914,5.411,0.582,7.838,3.982,10.288,22.013,26.77,16.15,16.593,4.093,8.875,43.211,52.086,5.638,0.607,30.114,70.575,12.168,2.544,0.442,0.111,14.159,19.924,80.101,11.024,1.214,37.952
18.92963165591067,72.82700848196242,1039.0,906.0,3642.0,4548.0,502.0,55.0,1725.0,66.34,74.01,2.62,4275.0,25.04,65.92,8.54,,8.373,10.202,63.234,74.687,11.038,4.464,36.873,47.911,5.409,0.594,7.828,3.946,10.298,22.04,26.756,16.169,16.651,4.139,8.883,43.206,52.089,5.629,0.616,30.101,70.549,12.223,2.502,0.481,0.096,14.148,19.921,80.079,11.038,1.209,37.929
18.92963165591067,72.83080718568799,1334.0,1163.0,4676.0,5839.0,644.0,70.0,2215.0,65.01,73.03,2.48,5488.0,25.04,65.92,8.54,,8.396,10.195,63.268,74.663,11.046,4.453,36.873,47.902,5.412,0.582,7.827,3.973,10.345,21.964,26.762,16.192,16.642,4.123,8.871,43.227,52.098,5.635,0.617,30.108,70.615,12.144,2.474,0.45,0.075,14.168,19.918,80.082,11.029,1.199,37.935
18.92963165591067,72.83460588941355,1541.0,1344.0,5404.0,6748.0,745.0,81.0,2560.0,70.5,77.25,2.65,6343.0,25.04,65.92,8.54,,8.371,10.253,63.271,74.692,11.04,4.461,36.87,47.91,5.409,0.593,7.825,3.958,10.318,21.999,26.736,16.223,16.613,4.153,8.877,43.213,52.09,5.631,0.608,30.113,70.604,12.2,2.531,0.454,0.13,14.147,19.917,80.083,11.04,1.2,37.937
18.92963165591067,72.83840459313912,227.0,198.0,797.0,995.0,110.0,12.0,378.0,72.78,78.76,0.82,1940.0,25.04,65.92,8.54,,8.37,10.132,63.436,74.89,11.055,4.422,36.884,47.94,5.427,0.603,7.839,3.965,10.573,22.026,26.872,16.3,16.74,3.965,8.844,43.216,52.06,5.628,0.603,30.151,70.485,12.335,2.643,0.441,0.0,14.097,19.899,80.101,11.055,1.206,37.99
18.933224917047145,72.82701027963117,1287.0,1122.0,4511.0,5633.0,622.0,68.0,2137.0,66.48,74.18,2.64,5295.0,25.04,65.92,8.54,,8.392,10.256,63.248,74.67,11.042,4.456,36.872,47.914,5.397,0.586,7.829,3.963,10.334,21.989,26.729,16.162,16.628,4.118,8.876,43.227,52.086,5.628,0.604,30.108,70.552,12.199,2.486,0.466,0.078,14.141,19.918,80.082,11.042,1.207,37.937
18.933224917047145,72.83080906506895,1605.0,1399.0,5626.0,7025.0,775.0,84.0,2665.0,51.07,62.03,2.67,6603.0,25.04,65.92,8.54,,8.411,10.218,63.24,74.642,11.032,4.456,36.868,47.9,5.409,0.584,7.829,3.925,10.343,21.994,26.729,16.199,16.636,4.112,8.868,43.217,52.085,5.623,0.612,30.107,70.592,12.15,2.492,0.436,0.125,14.143,19.915,80.085,11.032,1.196,37.936
18.933224917047145,72.83460785050673,1576.0,1374.0,5526.0,6900.0,761.0,83.0,2618.0,50.82,61.79,2.59,6486.0,25.04,65.92,8.54,,8.376,10.216,63.261,74.683,11.043,4.464,36.87,47.913,5.406,0.594,7.826,3.934,10.343,22.018,26.713,16.18,16.624,4.124,8.87,43.217,52.101,5.623,0.609,30.116,70.622,12.183,2.475,0.444,0.127,14.15,19.913,80.087,11.029,1.203,37.942
18.933224917047145,72.83840663594451,1170.0,1020.0,4102.0,5122.0,565.0,62.0,1943.0,50.11,60.94,2.3,4877.0,25.04,65.92,8.54,,8.376,10.256,63.248,74.701,11.031,4.451,36.861,47.911,5.408,0.586,7.829,3.932,10.342,21.966,26.752,16.239,16.667,4.103,8.883,43.225,52.089,5.623,0.605,30.105,70.598,12.222,2.479,0.427,0.085,14.188,19.914,80.086,11.031,1.21,37.934
18.933224917047145,72.84220542138229,368.0,320.0,1289.0,1610.0,178.0,19.0,611.0,22.79,34.73,1.1,2545.0,25.04,65.92,8.54,,8.424,10.326,63.315,74.728,11.056,4.472,36.832,47.888,5.404,0.559,7.826,3.804,10.326,22.011,26.63,16.304,16.576,4.076,8.882,43.23,52.05,5.652,0.621,30.124,70.652,12.228,2.446,0.543,0.0,14.13,19.876,80.062,11.056,1.18,37.95
18.93681817818362,72.82701207770634,1362.0,1187.0,4775.0,5962.0,658.0,72.0,2262.0,69.38,76.37,2.78,5604.0,25.04,65.92,8.54,,8.37,10.206,63.216,74.67,11.037,4.462,36.867,47.903,5.401,0.587,7.833,3.965,10.352,22.026,26.725,16.226,16.667,4.112,8.873,43.224,52.097,5.636,0.604,30.107,70.558,12.188,2.496,0.441,0.147,14.17,19.909,80.091,11.037,1.208,37.94
18.93681817818362,72.83081094487481,1483.0,1293.0,5199.0,6492.0,716.0,78.0,2463.0,51.33,62.21,2.49,6102.0,25.04,65.92,8.54,,8.361,10.249,63.25,74.646,11.044,4.467,36.876,47.905,5.407,0.585,7.825,3.911,10.317,21.982,26.77,16.183,16.655,4.113,8.872,43.222,52.095,5.622,0.616,30.114,70.6,12.205,2.495,0.472,0.135,14.16,19.917,80.083,11.029,1.201,37.939
18.93681817818362,72.83460981204328,1409.0,1228.0,4940.0,6168.0,681.0,74.0,2340.0,29.25,41.67,2.83,5798.0,25.04,65.92,8.54,,8.375,10.22,63.236,74.663,11.041,4.458,36.868,47.909,5.399,0.584,7.831,3.974,10.362,22.001,26.757,16.182,16.608,4.116,8.868,43.223,52.091,5.626,0.616,30.123,70.617,12.207,2.484,0.426,0.142,14.194,19.909,80.091,11.041,1.2,37.938
18.93681817818362,72.83840867921175,1624.0,1416.0,5695.0,7111.0,785.0,85.0,2698.0,17.53,28.25,2.81,6684.0,25.04,65.92,8.54,,8.374,10.222,63.239,74.692,11.039,4.458,36.872,47.912,5.4,0.591,7.833,3.941,10.345,21.983,26.724,16.195,16.626,4.126,8.874,43.215,52.088,5.625,0.605,30.108,70.628,12.192,2.525,0.431,0.123,14.163,19.913,80.087,11.039,1.195,37.941
18.93681817818362,72.84220754638022,693.0,604.0,2429.0,3033.0,335.0,36.0,1151.0,21.28,32.88,1.81,3102.0,25.04,65.92,8.54,,8.369,10.245,63.203,74.603,11.045,4.451,36.861,47.906,5.407,0.593,7.814,3.896,10.39,21.934,26.696,16.162,16.595,4.185,8.869,43.225,52.094,5.638,0.626,30.102,70.563,12.121,2.453,0.433,0.144,14.141,19.914,80.086,11.045,1.187,37.949
18.940411439320098,72.79282333592887,21.0,18.0,74.0,92.0,10.0,1.0,35.0,91.14,97.89,91.14,237.0,25.04,65.92,8.54,,9.524,9.524,61.905,76.19,10.87,4.348,36.957,47.826,5.435,1.087,7.609,4.762,9.524,23.81,28.571,14.286,19.048,4.762,8.696,43.478,52.174,5.435,1.087,30.435,71.429,14.286,4.762,0.0,0.0,14.286,19.565,80.435,10.87,1.087,38.043
18.940411439320098,72.82701387618732,1609.0,1403.0,5642.0,7045.0,777.0,85.0,2673.0,55.15,65.36,2.54,6622.0,25.04,65.92,8.54,,8.39,10.255,63.269,74.705,11.043,4.457,36.863,47.906,5.408,0.596,7.821,3.915,10.317,22.001,26.725,16.221,16.656,4.102,8.872,43.222,52.094,5.635,0.61,30.106,70.603,12.181,2.486,0.435,0.124,14.17,19.915,80.085,11.029,1.207,37.942
18.940411439320098,72.83081282510493,1177.0,1026.0,4128.0,5154.0,569.0,62.0,1956.0,32.86,45.74,2.64,4845.0,25.04,65.92,8.54,,8.411,10.195,63.297,74.681,11.04,4.463,36.865,47.905,5.413,0.582,7.819,3.908,10.365,22.005,26.763,16.228,16.653,4.163,8.867,43.229,52.095,5.627,0.621,30.113,70.603,12.15,2.464,0.425,0.085,14.189,19.907,80.093,11.04,1.203,37.951
18.940411439320098,72.83461177402253,1215.0,1059.0,4260.0,5319.0,587.0,64.0,2018.0,29.29,42.41,2.56,4999.0,25.04,65.92,8.54,,8.395,10.206,63.21,74.65,11.036,4.456,36.868,47.904,5.396,0.583,7.821,3.951,10.37,21.975,26.749,16.214,16.626,4.115,8.874,43.222,52.096,5.621,0.62,30.118,70.617,12.181,2.469,0.412,0.082,14.156,19.91,80.09,11.036,1.203,37.939
18.940411439320098,72.83841072294014,1090.0,950.0,3821.0,4771.0,526.0,57.0,1810.0,21.5,33.63,2.14,4484.0,25.04,65.92,8.54,,8.349,10.183,63.211,74.679,11.046,4.464,36.869,47.914,5.408,0.587,7.818,3.945,10.367,22.018,26.697,16.239,16.606,4.128,8.866,43.219,52.086,5.638,0.608,30.119,70.55,12.202,2.477,0.459,0.092,14.128,19.912,80.088,11.025,1.195,37.938
18.940411439320098,72.84220967185774,310.0,270.0,1085.0,1355.0,150.0,16.0,514.0,0.0,0.0,0.0,1274.0,25.04,65.92,8.54,,8.387,10.323,63.226,74.516,11.07,4.428,36.9,47.897,5.387,0.59,7.823,3.871,10.323,21.935,26.774,16.129,16.774,4.194,8.856,43.247,52.103,5.609,0.59,30.111,70.645,12.258,2.581,0.323,0.0,14.194,19.926,80.074,11.07,1.181,37.934
18.944004700456574,72.82321664438922,680.0,593.0,2385.0,2978.0,329.0,36.0,1130.0,52.28,62.56,2.17,4239.0,25.04,65.92,8.54,,8.382,10.294,63.235,74.706,11.048,4.466,36.87,47.918,5.406,0.604,7.824,3.971,10.294,22.059,26.765,16.176,16.618,4.118,8.865,43.217,52.082,5.641,0.604,30.121,70.588,12.206,2.5,0.441,0.147,14.118,19.913,80.087,11.048,1.209,37.945
18.944004700456574,72.82701567507442,1806.0,1574.0,6332.0,7906.0,872.0,95.0,3000.0,51.24,62.17,2.48,7431.0,25.04,65.92,8.54,,8.361,10.244,63.234,74.695,11.042,4.465,36.871,47.913,5.401,0.594,7.829,3.931,10.354,21.982,26.744,16.224,16.611,4.153,8.879,43.22,52.087,5.629,0.607,30.116,70.598,12.182,2.492,0.443,0.111,14.175,19.909,80.091,11.03,1.202,37.946
18.944004700456574,72.83081470575962,1422.0,1239.0,4985.0,6224.0,687.0,75.0,2362.0,35.62,48.2,2.53,5851.0,25.04,65.92,8.54,,8.368,10.197,63.221,74.684,11.038,4.467,36.873,47.911,5.398,0.594,7.825,3.938,10.338,22.011,26.723,16.174,16.667,4.149,8.869,43.22,52.089,5.623,0.611,30.109,70.605,12.166,2.532,0.422,0.141,14.135,19.907,80.093,11.038,1.205,37.95
18.944004700456574,72.83461373644482,1046.0,912.0,3667.0,4579.0,505.0,55.0,1737.0,33.36,46.28,2.6,4304.0,25.04,65.92,8.54,,8.413,10.229,63.289,74.665,11.029,4.455,36.864,47.914,5.394,0.59,7.818,3.92,10.325,21.989,26.769,16.157,16.635,4.111,8.867,43.219,52.086,5.634,0.611,30.116,70.554,12.141,2.486,0.478,0.096,14.149,19.917,80.083,11.029,1.201,37.934
18.944004700456574,72.83841276713002,796.0,694.0,2790.0,3484.0,384.0,42.0,1322.0,21.98,33.95,1.95,3275.0,25.04,65.92,8.54,,8.417,10.176,63.191,74.623,11.051,4.449,36.854,47.905,5.396,0.603,7.836,3.894,10.302,21.985,26.759,16.206,16.583,4.146,8.869,43.226,52.095,5.626,0.603,30.109,70.603,12.186,2.513,0.503,0.126,14.196,19.92,80.08,11.022,1.206,37.945
18.944004700456574,72.84221179781522,290.0,253.0,1016.0,1269.0,140.0,15.0,481.0,0.0,0.0,0.0,1193.0,25.04,65.92,8.54,,8.276,10.345,63.103,74.483,11.032,4.492,36.879,47.912,5.437,0.552,7.801,3.793,10.345,22.069,26.897,16.207,16.552,4.138,8.905,43.184,52.088,5.595,0.63,30.102,70.69,12.069,2.414,0.345,0.0,14.138,19.937,80.063,11.032,1.182,37.904
18.94759796159305,72.79282546212652,462.0,403.0,1619.0,2022.0,223.0,24.0,767.0,96.16,99.57,90.52,2342.0,25.04,65.92,8.54,,8.442,10.173,63.203,74.675,11.029,4.451,36.845,47.923,5.391,0.593,7.814,3.896,10.39,22.078,26.623,16.234,16.667,4.113,8.853,43.225,52.077,5.638,0.593,30.119,70.563,12.121,2.597,0.433,0.216,14.069,19.931,80.069,11.029,1.187,37.933
18.94759796159305,72.79662457459779,659.0,574.0,2311.0,2885.0,318.0,35.0,1095.0,96.08,99.64,90.41,3035.0,25.04,65.92,8.54,,8.346,10.167,63.278,74.659,11.023,4.471,36.88,47.903,5.407,0.589,7.834,3.945,10.319,22.003,26.707,16.237,16.692,4.097,8.873,43.224,52.097,5.615,0.624,30.121,70.561,12.14,2.428,0.455,0.152,14.112,19.896,80.104,11.023,1.213,37.955
18.94759796159305,72.82321836189668,1364.0,1189.0,4783.0,5973.0,659.0,72.0,2266.0,56.0,66.12,2.35,5614.0,25.04,65.92,8.54,,8.358,10.264,63.27,74.707,11.033,4.453,36.866,47.899,5.408,0.586,7.835,3.959,10.337,21.994,26.76,16.202,16.642,4.106,8.873,43.211,52.084,5.625,0.619,30.119,70.601,12.17,2.493,0.44,0.147,14.15,19.906,80.077,11.033,1.205,37.937
18.94759796159305,72.82701747436795,2083.0,1816.0,7303.0,9119.0,1006.0,110.0,3460.0,40.65,52.6,2.66,8571.0,25.04,65.92,8.54,,8.401,10.226,63.226,74.652,11.043,4.463,36.868,47.911,5.406,0.592,7.83,3.937,10.322,21.988,26.74,16.179,16.659,4.129,8.872,43.217,52.089,5.626,0.614,30.113,70.571,12.194,2.496,0.432,0.096,14.162,19.914,80.086,11.032,1.206,37.943
18.94759796159305,72.83081658683922,1650.0,1438.0,5784.0,7222.0,797.0,87.0,2740.0,32.11,45.37,2.53,6789.0,25.04,65.92,8.54,,8.364,10.242,63.212,74.667,11.036,4.459,36.873,47.909,5.4,0.595,7.823,3.939,10.364,22.0,26.727,16.182,16.667,4.121,8.876,43.215,52.091,5.636,0.609,30.116,70.606,12.182,2.485,0.424,0.121,14.182,19.911,80.089,11.036,1.205,37.94
18.94759796159305,72.83461569931049,1452.0,1265.0,5089.0,6354.0,701.0,76.0,2411.0,28.66,41.59,2.61,5973.0,25.04,65.92,8.54,,8.402,10.193,63.223,74.656,11.032,4.454,36.874,47.907,5.398,0.582,7.822,3.926,10.331,21.97,26.722,16.185,16.667,4.132,8.876,43.217,52.093,5.634,0.614,30.123,70.592,12.19,2.479,0.413,0.138,14.187,19.909,80.091,11.032,1.196,37.945
18.94759796159305,72.83841481178176,1313.0,1145.0,4603.0,5748.0,634.0,69.0,2181.0,19.69,31.69,2.44,5403.0,25.04,65.92,8.54,,8.378,10.206,63.214,74.638,11.047,4.454,36.865,47.912,5.411,0.592,7.829,3.96,10.358,22.011,26.733,16.222,16.603,4.113,8.873,43.215,52.088,5.637,0.609,30.115,70.602,12.186,2.513,0.457,0.076,14.166,19.92,80.08,11.03,1.2,37.944
18.94759796159305,72.84221392425303,554.0,483.0,1942.0,2425.0,268.0,29.0,920.0,18.25,30.0,0.7,2280.0,25.04,65.92,8.54,,8.303,10.289,63.177,74.729,11.052,4.454,36.866,47.918,5.402,0.577,7.835,3.971,10.289,22.022,26.715,16.245,16.606,4.152,8.866,43.216,52.082,5.649,0.619,30.103,70.578,12.094,2.527,0.361,0.181,14.26,19.918,80.082,11.052,1.196,37.938
18.94759796159305,72.8460130367243,94.0,82.0,330.0,412.0,45.0,5.0,156.0,0.0,0.0,0.0,560.0,25.04,65.92,8.54,,8.511,10.638,62.766,74.468,10.922,4.369,36.893,47.816,5.34,0.485,7.767,4.255,10.638,22.34,26.596,15.957,17.021,4.255,8.981,43.204,51.942,5.583,0.728,30.097,70.213,11.702,2.128,0.0,0.0,13.83,19.903,80.097,10.922,1.214,37.864
18.951191222729527,72.79282652558521,211.0,184.0,739.0,923.0,102.0,11.0,350.0,93.7,97.4,88.37,1729.0,25.04,65.92,8.54,,8.531,10.427,63.033,74.408,11.051,4.442,36.836,47.887,5.417,0.542,7.801,3.791,10.427,21.801,26.54,16.114,16.588,4.265,8.884,43.229,52.113,5.634,0.65,30.119,70.616,12.322,2.37,0.474,0.0,14.218,19.935,80.065,11.051,1.192,37.92
18.951191222729527,72.796625719861,998.0,870.0,3499.0,4369.0,482.0,53.0,1658.0,95.93,99.73,90.87,4107.0,25.04,65.92,8.54,,8.417,10.22,63.226,74.649,11.032,4.463,36.873,47.906,5.402,0.595,7.828,3.908,10.321,22.044,26.754,16.232,16.633,4.108,8.881,43.214,52.094,5.631,0.618,30.121,70.641,12.224,2.505,0.401,0.1,14.128,19.913,80.087,11.032,1.213,37.949
18.951191222729527,72.80042491413678,970.0,846.0,3401.0,4246.0,469.0,51.0,1611.0,95.89,99.7,89.98,3992.0,25.04,65.92,8.54,,8.351,10.206,63.196,74.639,11.046,4.451,36.882,47.904,5.417,0.589,7.819,3.918,10.309,21.959,26.701,16.186,16.598,4.124,8.879,43.217,52.096,5.629,0.612,30.122,70.619,12.165,2.474,0.412,0.103,14.124,19.925,80.099,11.046,1.201,37.942
18.951191222729527,72.80422410841257,330.0,288.0,1158.0,1446.0,160.0,17.0,549.0,95.86,99.2,87.74,2512.0,25.04,65.92,8.54,,8.485,10.303,63.333,74.848,11.065,4.495,36.86,47.925,5.394,0.622,7.815,3.939,10.303,22.121,26.667,16.364,16.667,4.242,8.852,43.223,52.075,5.602,0.622,30.152,70.606,12.121,2.424,0.303,0.0,14.242,19.917,80.083,11.065,1.176,37.967
18.951191222729527,72.81942088551571,1036.0,903.0,3634.0,4537.0,501.0,55.0,1721.0,61.61,70.41,2.39,4681.0,25.04,65.92,8.54,,8.398,10.232,63.224,74.71,11.043,4.452,36.875,47.917,5.4,0.595,7.825,3.958,10.328,22.008,26.737,16.216,16.602,4.151,8.883,43.222,52.083,5.62,0.617,30.108,70.656,12.162,2.51,0.483,0.097,14.189,19.903,80.097,11.043,1.212,37.933
18.951191222729527,72.8232200797915,2168.0,1890.0,7601.0,9491.0,1047.0,114.0,3601.0,49.19,59.99,2.56,8921.0,25.04,65.92,8.54,,8.395,10.24,63.238,74.677,11.042,4.457,36.867,47.909,5.405,0.59,7.828,3.921,10.332,22.002,26.753,16.19,16.651,4.105,8.872,43.22,52.091,5.626,0.611,30.113,70.572,12.177,2.491,0.461,0.092,14.161,19.914,80.086,11.032,1.201,37.941
18.951191222729527,72.82701927406728,2472.0,2155.0,8666.0,10821.0,1194.0,130.0,4106.0,25.92,38.27,2.36,10171.0,25.04,65.92,8.54,,8.374,10.235,63.228,74.676,11.034,4.464,36.864,47.907,5.406,0.591,7.827,3.924,10.356,22.006,26.739,16.181,16.626,4.126,8.872,43.222,52.093,5.628,0.61,30.117,70.591,12.176,2.508,0.445,0.121,14.159,19.915,80.085,11.034,1.201,37.945
18.951191222729527,72.83081846834307,1918.0,1671.0,6723.0,8394.0,926.0,101.0,3185.0,29.1,42.03,2.64,7890.0,25.04,65.92,8.54,,8.394,10.219,63.243,74.661,11.044,4.456,36.872,47.903,5.409,0.596,7.827,3.962,10.323,22.002,26.747,16.215,16.632,4.119,8.875,43.221,52.097,5.623,0.608,30.117,70.594,12.2,2.503,0.417,0.104,14.181,19.907,80.093,11.032,1.203,37.944
18.951191222729527,72.83461766261885,1783.0,1555.0,6252.0,7807.0,861.0,94.0,2962.0,17.99,29.49,2.62,7338.0,25.04,65.92,8.54,,8.413,10.208,63.264,74.706,11.041,4.458,36.864,47.906,5.405,0.589,7.826,3.926,10.32,21.985,26.753,16.209,16.657,4.15,8.877,43.218,52.094,5.623,0.615,30.114,70.611,12.17,2.524,0.449,0.112,14.19,19.918,80.082,11.029,1.204,37.94
18.951191222729527,72.83841685689464,2079.0,1812.0,7288.0,9100.0,1004.0,109.0,3453.0,18.99,30.54,2.53,8554.0,25.04,65.92,8.54,,8.369,10.245,63.252,74.651,11.044,4.462,36.868,47.912,5.407,0.593,7.824,3.944,10.342,21.982,26.744,16.21,16.643,4.137,8.879,43.22,52.099,5.626,0.615,30.11,70.563,12.169,2.501,0.433,0.096,14.19,19.912,80.088,11.033,1.198,37.945
18.951191222729527,72.84221605117042,941.0,820.0,3298.0,4118.0,454.0,49.0,1562.0,15.09,25.22,2.17,3870.0,25.04,65.92,8.54,,8.395,10.202,63.231,74.601,11.049,4.468,36.863,47.912,5.415,0.583,7.819,3.932,10.308,21.998,26.78,16.153,16.684,4.145,8.864,43.225,52.088,5.634,0.607,30.112,70.563,12.221,2.55,0.425,0.106,14.134,19.913,80.087,11.025,1.19,37.931
18.951191222729527,72.84601524544621,95.0,83.0,333.0,416.0,46.0,5.0,158.0,0.0,0.0,0.0,610.0,25.04,65.92,8.54,,8.421,10.526,63.158,74.737,11.058,4.567,36.779,47.837,5.288,0.481,7.933,4.211,10.526,22.105,26.316,15.789,16.842,4.211,8.894,43.269,52.163,5.529,0.721,30.048,70.526,12.632,2.105,0.0,0.0,13.684,19.952,80.048,11.058,1.202,37.981
18.954784483866003,72.79662686538305,608.0,530.0,2132.0,2662.0,294.0,32.0,1010.0,95.96,99.97,90.95,3193.0,25.04,65.92,8.54,,8.388,10.197,63.322,74.671,11.044,4.47,36.89,47.896,5.409,0.601,7.814,3.947,10.362,22.039,26.809,16.283,16.612,4.112,8.866,43.238,52.104,5.635,0.601,30.128,70.559,12.171,2.467,0.493,0.164,14.145,19.91,80.09,11.044,1.202,37.941
18.954784483866003,72.80042614148184,929.0,810.0,3257.0,4067.0,449.0,49.0,1543.0,96.15,99.82,90.71,3823.0,25.04,65.92,8.54,,8.396,10.226,63.294,74.704,11.04,4.45,36.882,47.922,5.409,0.59,7.819,3.983,10.334,21.959,26.695,16.146,16.685,4.09,8.876,43.226,52.102,5.631,0.615,30.12,70.614,12.164,2.476,0.431,0.108,14.209,19.916,80.084,11.04,1.205,37.94
18.954784483866003,72.80422541758062,695.0,606.0,2436.0,3042.0,336.0,37.0,1154.0,95.98,99.76,89.68,2859.0,25.04,65.92,8.54,,8.345,10.216,63.165,74.676,11.045,4.471,36.851,47.896,5.391,0.592,7.824,3.885,10.36,22.014,26.763,16.259,16.691,4.173,8.876,43.228,52.104,5.621,0.625,30.112,70.647,12.23,2.446,0.432,0.144,14.101,19.921,80.079,11.045,1.216,37.936
18.954784483866003,72.8118239697782,632.0,551.0,2216.0,2766.0,305.0,33.0,1050.0,95.12,98.1,32.82,3364.0,25.04,65.92,8.54,,8.386,10.285,63.291,74.684,11.027,4.447,36.876,47.903,5.423,0.578,7.845,3.956,10.285,21.994,26.741,16.139,16.614,4.114,8.858,43.239,52.097,5.64,0.615,30.116,70.57,12.184,2.532,0.475,0.158,14.241,19.92,80.116,11.027,1.193,37.961
18.954784483866003,72.81562324587699,1445.0,1260.0,5067.0,6327.0,698.0,76.0,2400.0,88.04,91.68,4.37,5947.0,25.04,65.92,8.54,,8.374,10.242,63.253,74.671,11.032,4.457,36.874,47.906,5.405,0.585,7.824,3.945,10.381,22.007,26.713,16.194,16.609,4.152,8.867,43.212,52.094,5.627,0.616,30.109,70.588,12.18,2.491,0.415,0.138,14.187,19.915,80.085,11.032,1.201,37.933
18.954784483866003,72.81942252197578,1993.0,1737.0,6986.0,8723.0,962.0,105.0,3310.0,58.35,67.91,2.63,8199.0,25.04,65.92,8.54,,8.379,10.236,63.221,74.661,11.04,4.459,36.868,47.908,5.4,0.585,7.83,3.914,10.336,21.977,26.744,16.207,16.658,4.114,8.873,43.219,52.092,5.629,0.608,30.116,70.597,12.193,2.509,0.452,0.1,14.15,19.913,80.087,11.028,1.204,37.946
18.954784483866003,72.82322179807457,2492.0,2172.0,8737.0,10910.0,1204.0,131.0,4139.0,48.8,59.76,2.5,10255.0,25.04,65.92,8.54,,8.387,10.233,63.242,74.679,11.036,4.464,36.865,47.91,5.408,0.587,7.828,3.933,10.353,21.99,26.726,16.212,16.653,4.133,8.873,43.217,52.09,5.628,0.614,30.11,70.586,12.199,2.488,0.441,0.12,14.165,19.908,80.082,11.036,1.201,37.938
18.954784483866003,72.82702107417336,2332.0,2033.0,8177.0,10211.0,1127.0,123.0,3874.0,20.17,31.59,2.33,9598.0,25.04,65.92,8.54,,8.405,10.249,63.25,74.7,11.037,4.456,36.872,47.909,5.406,0.588,7.825,3.945,10.334,21.998,26.758,16.209,16.638,4.117,8.873,43.218,52.091,5.631,0.607,30.115,70.626,12.178,2.487,0.429,0.129,14.194,19.91,80.08,11.037,1.205,37.939
18.954784483866003,72.83082035027215,2470.0,2153.0,8659.0,10812.0,1193.0,130.0,4102.0,19.8,31.33,2.52,10163.0,25.04,65.92,8.54,,8.381,10.243,63.239,74.656,11.043,4.458,36.866,47.91,5.401,0.592,7.825,3.927,10.364,21.984,26.721,16.194,16.64,4.13,8.87,43.22,52.09,5.633,0.61,30.115,70.607,12.186,2.51,0.445,0.121,14.17,19.913,80.087,11.034,1.202,37.939
18.954784483866003,72.83461962637094,2149.0,1873.0,7534.0,9408.0,1038.0,113.0,3569.0,15.2,25.65,2.49,8843.0,25.04,65.92,8.54,,8.376,10.237,63.239,74.686,11.044,4.464,36.873,47.906,5.4,0.595,7.823,3.955,10.33,22.01,26.757,16.194,16.659,4.141,8.875,43.219,52.094,5.634,0.616,30.113,70.591,12.192,2.513,0.419,0.093,14.193,19.909,80.081,11.033,1.201,37.936
18.954784483866003,72.83841890246973,2308.0,2011.0,8090.0,10101.0,1114.0,121.0,3833.0,12.76,22.03,2.61,9495.0,25.04,65.92,8.54,,8.406,10.225,63.215,74.653,11.039,4.465,36.868,47.906,5.405,0.594,7.831,3.943,10.355,22.01,26.733,16.205,16.638,4.116,8.87,43.223,52.094,5.633,0.614,30.116,70.581,12.175,2.513,0.433,0.13,14.168,19.909,80.091,11.029,1.198,37.947
